"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Greenville, SC school assignment for SLP - Soliant Health: (#Greenville, SC) http://t.co/HV5iAanasr #Healthcare #Job #Jobs",FALSE,0,NA,2014-12-12 20:06:18,FALSE,NA,"543497087552192512",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-82.3940104","34.8526176"
"#Buffalo, NY #FamilyPractice #Job: Primary Care Physician Job in NY at Soliant Health http://t.co/estqnSjy0d #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:06:16,FALSE,NA,"543497080371564544",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-78.8783689","42.8864468"
"#Albany, NY #Nursing #Job: New York NP locum tenens jobs at Soliant Health http://t.co/DroX5Nm528 #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:06:12,FALSE,NA,"543497064093450240",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_AdvPrac",0,FALSE,FALSE,"-73.9712488","42.6284995"
"Mercy Health #Nursing #Job: RN ICU FT Nights (#FortSmith, AR) http://t.co/Tb32Vdk5LF #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:06:09,FALSE,NA,"543497049895755776",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-94.3527919","35.3558329"
"Supplemental Health Care: Med Surg Travel RN - Medical Surgical - Registe... (#Davenport, IA) http://t.co/poiyt7ORhn #Nursing #Job",FALSE,0,NA,2014-12-12 20:05:40,FALSE,NA,"543496930597171200",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ia_nursing",0,FALSE,FALSE,"-90.5588787","41.5349127"
"#NewYork, NY #Nursing #Job: Great Paying Travel Progressive Care Nursing Job Avai... at Soliant Health http://t.co/LydlHRiN4q #RN",FALSE,0,NA,2014-12-12 20:05:12,FALSE,NA,"543496813290852352",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-74.0059731","40.7143528"
"#Albuquerque, NM #IT #Job: Senior Epic Ambulatory Analyst FTE Job - NM at Soliant Health http://t.co/NdzH0VVF9P #Jobs",FALSE,0,NA,2014-12-12 20:04:39,FALSE,NA,"543496675528945664",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-106.6511367","35.0844909"
"#Macon, GA #Healthcare #Job: Speech Language Pathology position in Macon, GA at Soliant Health http://t.co/laXlyAp6CW #Jobs",FALSE,0,NA,2014-12-12 20:04:31,FALSE,NA,"543496640930123776",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_gad_health",0,FALSE,FALSE,"-83.6324022","32.8406946"
"#Paterson, NJ #Nursing #Job: RN / Med Surg / Telemetry / NJ at Supplemental Health Care http://t.co/JhqqE4aLzo #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:04:31,FALSE,NA,"543496640317767680",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","nwknursing",0,FALSE,FALSE,"-74.156292","40.8955467"
"#Healthcare #Job alert: SLP-CCC - Boston - LTAC | Supplemental Health Care | #Boston, MA http://t.co/WD8YuKTeA2 #Jobs",FALSE,0,NA,2014-12-12 20:04:30,FALSE,NA,"543496636454805506",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-71.0884036","42.3218236"
"GRANTS MANAGEMENT SPECIALIST - Inova Health System: (#SPRINGFIELD, VA) http://t.co/Y9C4mr7vUY #Healthcare #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:04:09,FALSE,NA,"543496550203138048",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAF_health",0,FALSE,FALSE,"-77.2131732","38.8024535"
"The amount of Advil I've taken the last two days is not healthy",FALSE,0,NA,2014-12-12 20:04:00,FALSE,NA,"543496511074865153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marie_nikki94",0,FALSE,FALSE,"-90.44336755","42.42400766"
"SLCC - Advanced Practice Registered Nurse ... - Saint Luke's Health System: (#LeesSummit, MO) http://t.co/gQTBkjqwjg #Nursing #Job",FALSE,0,NA,2014-12-12 20:03:32,FALSE,NA,"543496391687815168",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SaintLukesJobs",0,FALSE,FALSE,"-94.3616516","38.9116463"
"Locums Family Medicine Doctor Job in New York - Soliant Health: (#Middletown, NY) http://t.co/DhhZDZCfj2 #FamilyPractice #Job #Jobs",FALSE,0,NA,2014-12-12 20:03:30,FALSE,NA,"543496383899000832",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_RAM_physici",0,FALSE,FALSE,"-74.4229341","41.4459271"
"#Nursing #Job in #Winchester, VA: Charge Nurse Job at Valley Health Nurses http://t.co/IaqoCTgmxZ #Nurse #Nurse #Jobs",FALSE,0,NA,2014-12-12 20:03:26,FALSE,NA,"543496367071457280",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1633341","39.1856597"
"#Ardmore, OK #Nursing #Job: Registered Nurse at Mercy Health http://t.co/zRp790M1tC #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:03:02,FALSE,NA,"543496269423849472",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-97.141276","34.189085"
"#MyrtleBeach, SC #Physician #Job: Occ. Med Physician Job Opportunity near Myrtle Beac... at Soliant Health http://t.co/AUXEghWwfb",FALSE,0,NA,2014-12-12 20:02:58,FALSE,NA,"543496250205556736",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_scm_health",0,FALSE,FALSE,"-78.8866943","33.6890603"
"Soliant Health: Occupational Therapist Job, Jacksonville, NC (#Jacksonville, NC) http://t.co/z5al6py8Sz #Healthcare #Job #Jobs",FALSE,0,NA,2014-12-12 20:02:56,FALSE,NA,"543496241816956929",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-77.4302414","34.7540524"
"Supplemental Health Care #Nursing #Job: ICU RN TO TRAVEL IN MA (#Worcester, MA) http://t.co/mfsutZ9Epe #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:02:30,FALSE,NA,"543496132102324224",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_rip_nursing",0,FALSE,FALSE,"-71.8","42.26"
"Patient Svc Rep CHoR - VCU Health System: (#Richmond, VA) http://t.co/NV33yA40Is #Clerical #Job #Jobs http://t.co/KmpazJx24d",FALSE,0,NA,2014-12-12 20:02:10,FALSE,NA,"543496048753127424",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"#Toledo, OH #Healthcare #Job: CARE MANAGER at UNISON BEHAVIORAL HEALTH GROUP http://t.co/Dh26yGHv3D #nowhiring #Jobs",FALSE,0,NA,2014-12-12 20:02:01,FALSE,NA,"543496012954738688",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","TheJobNetwork",0,FALSE,FALSE,"-83.54","41.65"
"#Nursing #Job in #Milwaukee, WI: STAFF RN, FH - ED/TRAUMA Job at Froedtert Health http://t.co/zX69ofa5wa #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:01:56,FALSE,NA,"543495989072379904",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#TweetMyJobs #Nursing #Job alert: RN / Registered Nurse | Supplemental Health Care | #Davenport, IA http://t.co/EvJCxnWIrR #Jobs",FALSE,0,NA,2014-12-12 20:01:31,FALSE,NA,"543495884114104320",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-90.5718884","41.521107"
"Director, IT Vendor Management - WellCare Health Plans: (#FL, FL) http://t.co/ieZpF6QNtK #BusinessMgmt #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:01:03,FALSE,NA,"543495767667654656",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WellCareCareers",0,FALSE,FALSE,"-81.5157535","27.6648274"
"Staff Physician - TeamHealth: (#DAYTON, TN) http://t.co/ZECFVvFk3c #Physician #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:01:01,FALSE,NA,"543495760759631872",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_TNC_health",0,FALSE,FALSE,"-84.9816568","35.5308752"
"#Healthcare #Job alert: Associate Director of Home Health | BAYADA Home Health Care | #Worcester, MA http://t.co/TbW10Ovqkg",FALSE,0,NA,2014-12-12 20:00:26,FALSE,NA,"543495612440670208",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_rip_health",0,FALSE,FALSE,"-71.8022934","42.2625932"
"Retail Store Positions - CVS Health: (#Greenwood, SC) http://t.co/4HOGzeg5dJ #Retail #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 20:00:22,FALSE,NA,"543495595306909696",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_retail",0,FALSE,FALSE,"-82.14998","34.177192"
"@vrouwomen thanks for making at least part of this afternoon snack healthy! #beyoubevrou‚Ä¶ http://t.co/VPrsntqILG",FALSE,0,NA,2014-12-12 20:00:09,FALSE,NA,"543495543767302144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","areved",0,FALSE,FALSE,"-73.96691013","40.79383705"
"#Nursing #Job in #KansasCity, KS: Registered Nurse / OR / Kansas City at Supplemental Health Care http://t.co/fcjYcFbLe6 #Jobs",FALSE,0,NA,2014-12-12 19:59:57,FALSE,NA,"543495490650660864",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ksk_NURSING",0,FALSE,FALSE,"-94.6269572","39.1173883"
"Thx @HealthImaging 4 sharing @AreYouDenseAdvo voice #densebreasts http://t.co/QUlb0vGZIO @JeffRadiology @LguzzardiM @NickiDurlester",FALSE,2,NA,2014-12-12 19:59:53,FALSE,NA,"543495476377841665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrNancyCappello",2,FALSE,FALSE,"-73.09304066","41.55490191"
"Fresh roasted delivery of Brazil &amp; Espresso to the cafe at @Mosaic_LifeCare Shoal Creek,  enjoy a cup while improving your health!",FALSE,0,NA,2014-12-12 19:59:09,FALSE,NA,"543495291367075840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParkvilleCoffee",0,FALSE,FALSE,"-94.48069369","39.24498092"
"So sit back, relax and enjoy a healthy dose of PROLONGED EYE CONTACT",FALSE,1,NA,2014-12-12 19:59:00,FALSE,NA,"543495251357618176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda__jo",0,FALSE,FALSE,"-82.09910298","39.32582412"
"#TRoanoke, VA #Nursing #Job: Cath Lab Tech Travel Position in Virginia at Soliant Health http://t.co/zJtGe1HblV #RN #Jobs",FALSE,0,NA,2014-12-12 19:58:55,FALSE,NA,"543495230092087296",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-79.9414266","37.2709704"
"#Nursing #Job alert: Operating Room RN- Registered Nurse ... | Supplemental Health Care | #Charleston, SC http://t.co/Q1oEm6ajcg",FALSE,0,NA,2014-12-12 19:58:49,FALSE,NA,"543495207182823424",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-79.9975916","32.8017595"
"@tcrowexo that baby gone be extra healthy tho #godwilling Ì†ΩÌπè",FALSE,1,"tcrowexo",2014-12-12 19:57:41,FALSE,"543494756303896576","543494922708721665","2466389852","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A1_Mujic",0,FALSE,FALSE,"-90.3232017","38.49911485"
"Physical Therapist - VCU Health System: (#Richmond, VA) http://t.co/WjWUZb8okr #Healthcare #Job #Jobs http://t.co/V9piSVRU3M",FALSE,0,NA,2014-12-12 19:57:38,FALSE,NA,"543494906715455488",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"#Education #Job alert: Special Education Teacher Perm Job in Minne... | Soliant Health | #Minneapolis, MN http://t.co/zxp5V48xoE",FALSE,0,NA,2014-12-12 19:57:36,FALSE,NA,"543494900650504192",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-93.2638361","44.9799654"
"Obama on health/indigestion issues ""I'm doing fine. It's a classic example of, if it weren't for the press pool, nobody would know about it""",FALSE,0,NA,2014-12-12 19:57:03,FALSE,NA,"543494760124928001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottThuman",2,FALSE,FALSE,"-77.06829008","38.89361492"
"Health Enthusiast Part-Time - The Vitamin Shoppe: (#Littleton, CO) http://t.co/ghs6OrpYeo #Retail #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:57:01,FALSE,NA,"543494752021118976",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-105.090531","39.6187432"
"#Nursing #Job in #FortSmith, AR: RN ICU FT Nights at Mercy Health http://t.co/JdShIpG9qm #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:56:54,FALSE,NA,"543494725823524864",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-94.3527919","35.3558329"
"#KansasCity, MO #security #Job: KC Metro Loss Prevention Specialist I at CVS Health http://t.co/xoXCsqBb8n #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:56:54,FALSE,NA,"543494725630980096",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_KAN_secure",0,FALSE,FALSE,"-94.5785667","39.0997265"
"RT @CDC_eHealth: Watch live webcast of #CDCGrandRounds on 12/16 at 1pm ET Health impact of our changing climate. http://t.co/xroxRZxfJK",FALSE,0,NA,2014-12-12 19:56:48,FALSE,NA,"543494700884582400",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","ghia1212",0,FALSE,FALSE,"-77.050214","38.896273"
"#UpperMarlboro, MD #Nursing #Job: Nurse Practitioner Upper Marlboro at CVS Health http://t.co/QYFwKigV6u #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:56:22,FALSE,NA,"543494587738648576",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAL_NURSING",0,FALSE,FALSE,"-76.7496909","38.8159473"
"so happy to see lapointe here all healthy and smiling. Ì†ΩÌ∏ä",FALSE,0,NA,2014-12-12 19:55:56,FALSE,NA,"543494480754913280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brosenstein_",0,FALSE,FALSE,"-84.29938377","30.44307314"
"Supplemental Health Care: PSYCH Travel RN Smithtown NY (#Smithtown, NY) http://t.co/7upwhwtSIM #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:55:53,FALSE,NA,"543494467982868480",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-73.2006687","40.8559314"
"Soliant Health: Outpatient Family Medicine Doctor Job in Marion, SC (#Marion, SC) http://t.co/3kTR0vqKAa #FamilyPractice #Job",FALSE,0,NA,2014-12-12 19:55:49,FALSE,NA,"543494450140299264",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-79.4006069","34.178216"
"The seven circle of hell is where you deal with big pharma, the pharmacy and your health insurance. (at @Walgreens) https://t.co/PzQrVbGF9m",FALSE,0,NA,2014-12-12 19:55:48,FALSE,NA,"543494448030953473",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","GrahamJohnston",0,FALSE,FALSE,"-87.79490461","41.87964029"
"#Healthcare #Job in #Baltimore, MD: SLP Job Hiring South of Baltimore, Maryland at Soliant Health http://t.co/ORUVEyNo69 #Jobs",FALSE,0,NA,2014-12-12 19:55:46,FALSE,NA,"543494440740859904",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-76.6121893","39.2903848"
"Health Enthusiast Part-Time - The Vitamin Shoppe: (#Gainesville, FL) http://t.co/rd8TOc1THa #Retail #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:55:24,FALSE,NA,"543494347765719040",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-82.416719","29.659053"
"If I did my math right I should wind up with an A in my health care ethics class Ì†ΩÌ∏ù",FALSE,0,NA,2014-12-12 19:55:16,FALSE,NA,"543494312714317824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BGetz13",0,FALSE,FALSE,"-87.6781452","37.96136801"
"Inova Health System #Nursing #Job: REGISTERED NURSE-Adult Observation, IFMC (#FALLSCHURCH, VA) http://t.co/P0o6kg6XRI #Jobs",FALSE,0,NA,2014-12-12 19:54:45,FALSE,NA,"543494184972218368",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAV_NURSING",0,FALSE,FALSE,"-77.2300136","38.858725"
"I really don't want anything for Christmas. Y'all don't realize how blessed I feel for being healthy &amp; God always providing.",FALSE,2,NA,2014-12-12 19:54:22,FALSE,NA,"543494086838484992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nemiipoo",1,FALSE,FALSE,"-95.92371092","35.99939633"
"Soliant Health #Healthcare #Job: School Contract Job, Occupational Therapist (OT), Elgin, IL (#Elgin, IL) http://t.co/brpIduKRpI",FALSE,0,NA,2014-12-12 19:53:52,FALSE,NA,"543493961038327808",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-88.2811895","42.0372487"
"#Nursing #Job alert: STAFF RN, FH - 4SW MEDICINE/HEM ONC Job | Froedtert Health | #Milwaukee, WI http://t.co/finLbjN4qa #Jobs",FALSE,0,NA,2014-12-12 19:53:50,FALSE,NA,"543493953517920256",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#Healthcare #Job alert: Nurse Practitioner II-Clinic | Mercy Health | #Springfield, MO http://t.co/57kXmyxXbd #VeteranJob #Jobs",FALSE,0,NA,2014-12-12 19:53:50,FALSE,NA,"543493952360288256",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"CVS Health #Retail #Job: Pharmacist Full Time (#Chattanooga, TN) http://t.co/xFjYmChNNh #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:53:16,FALSE,NA,"543493810890633216",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_TNC_retail",0,FALSE,FALSE,"-85.3096801","35.0456297"
"#Healthcare #Job in #Matamoras, PA: CNA Home Health Aide at BAYADA Home Health Care http://t.co/e1SHdT3sIR #Jobs",FALSE,0,NA,2014-12-12 19:53:13,FALSE,NA,"543493798932647936",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_RAM_health",0,FALSE,FALSE,"-74.7001632","41.3687049"
"#GlenRidge, NJ #Nursing #Job: NJ Travel RN / Registered Nurse at Supplemental Health Care http://t.co/kwEJuYsdUt #Jobs",FALSE,0,NA,2014-12-12 19:53:09,FALSE,NA,"543493782092541952",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-74.2037566","40.805378"
"#AnnArbor, MI #Healthcare #Job: SLP Job Near Ann Arbor, MI Full Time at Soliant Health http://t.co/tTt05oeBbp #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:53:09,FALSE,NA,"543493781933150208",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_MIN_health",0,FALSE,FALSE,"-83.7263294","42.2708716"
"Clinical Pharmacist - VCU Health System: (#Richmond, VA) http://t.co/lfnjVdphY1 #Healthcare #Job #Jobs http://t.co/SFMo6aoXeR",FALSE,0,NA,2014-12-12 19:52:48,FALSE,NA,"543493691487162368",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"Pediatric ICU RN Position - Supplemental Health Care: (#Charleston, SC) http://t.co/HuvvNe3lwT #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:52:39,FALSE,NA,"543493654648598528",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_scc_nursing",0,FALSE,FALSE,"-79.9975916","32.8017595"
"#Nursing #Job alert: Apply Now! Operating Room Registered Nur... | Soliant Health | #Springfield, OH http://t.co/SeznYGfyoZ #RN",FALSE,0,NA,2014-12-12 19:52:34,FALSE,NA,"543493634230738944",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-83.8088171","39.9242266"
"Such a moving tribute to an incredible journalist. RT @WesleyLowery: ‚ÄòThis is what we do.‚Äô http://t.co/NeYR4ocvfZ",FALSE,0,"WesleyLowery",2014-12-12 19:52:30,FALSE,"543479546595786752","543493617336475648","14849562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfessorShayla",0,FALSE,FALSE,"-93.27717209","44.98656515"
"#Healthcare #Job alert: Speech language Pathologist, Murfreesboro... | Soliant Health | #Murfreesboro, TN http://t.co/98nmtRq63x",FALSE,0,NA,2014-12-12 19:52:09,FALSE,NA,"543493528861421568",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-86.39027","35.8456213"
"#TweetMyJobs #Retail #Job alert: Retail Store Positions | CVS Health | #Gaffney, SC http://t.co/6N1KjaFqAl #Jobs",FALSE,0,NA,2014-12-12 19:52:06,FALSE,NA,"543493515934576640",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_retail",0,FALSE,FALSE,"-81.6518942","35.0733796"
"#Nursing #Job alert: Registered Nurse Job | Valley Health Nurses | #Winchester, VA http://t.co/a7iv7kkyeP #Nurse #Nurse #Jobs",FALSE,0,NA,2014-12-12 19:51:33,FALSE,NA,"543493377904234497",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1633341","39.1856597"
"#Healthcare #Job in #Williamsport, IN: Physical Therapist (PT) Skill... at Accountable Healthcare Staffing http://t.co/DsSNVjMtMV",FALSE,0,NA,2014-12-12 19:51:30,FALSE,NA,"543493365690400769",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_INL_health",0,FALSE,FALSE,"-87.2938999","40.2883704"
"Supplemental Health Care #Nursing #Job: RN Position / OR (#Flagstaff, AZ) http://t.co/pOvosB0El7 #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:51:30,FALSE,NA,"543493364805423104",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_az_nursing",0,FALSE,FALSE,"-111.639249","35.2013516"
"KTP Graduate: Full-time Pre-Health (MCA) Instructor - Newark Area (#Newark, NJ) http://t.co/ZMckFeYe4n #Education #Job #Jobs",FALSE,0,NA,2014-12-12 19:50:52,FALSE,NA,"543493206927613952",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","KTPJobs",0,FALSE,FALSE,"-74.1856472","40.7663804"
"#Nursing #Job in #FairfaxStation, VA: Nurse Practitioner Fairfax Station at CVS Health http://t.co/mpobkN6Wpb #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:50:48,FALSE,NA,"543493187700940800",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAF_NURSING",0,FALSE,FALSE,"-77.3254485","38.8015452"
"HOUSEKEEPING/ FOOD SERVICES - Niagara Health System: (#NiagaraFalls, ON) http://t.co/QUPyzweGaE #Hospitality #hospitaljobs #Job",FALSE,0,NA,2014-12-12 19:50:23,FALSE,NA,"543493082453245953",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","nhscareers",0,FALSE,FALSE,"-79.0377388","43.0962143"
"#Nursing #Job in #Dayton, OH: OR Registered Nurse-Dayton at Supplemental Health Care http://t.co/eYno8olfCF #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:50:17,FALSE,NA,"543493056830271489",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_OHD_NURSING",0,FALSE,FALSE,"-84.2094347","39.7574433"
