"text","place_lat","place_lon"
"But am doing it for me not to make money I need this for myself to be healthy ‚ò∫",44.30766795,-120.8468251
"@healthyliveways Less sugar, more fruit. Less meat, more veggies. Less soda, more water. Less worry, more sleep. LESS WORDS, MORE ACTION.",47.905914,-122.2740545
"@Esther_babyy healthiest*",42.4958195,-82.8942535
"Physical Therapist Job - Valley Health Nurses: (#Winchester, VA) http://t.co/xDP5ikoMro #Nursing #Nurse #Nurse #Job #Jobs",39.167891,-78.16936155
"#Nursing #Job alert: Travel RN / Registered Nurse / ICU / In... | Supplemental Health Care | #Kearney, NE http://t.co/b5evOHh6bJ",40.6998,-99.067996
"Mas greens!! Bok choy is my fav Ì†ΩÌ∏çÌ†ΩÌ∏ç #vegas #healthy #cleaneats #greens #instagood #webstagram #foodie‚Ä¶ http://t.co/j4pt2Cu94z",38.502147,-117.0226945
"B20-0790 [Update] Reproductive Health Non-discrimination Amendment Act Of 2014 http://t.co/BD0MV5vBrx",38.89860285,-77.0143985
"#IT #Job in #Dallas, TX: HELP DESK ANALYST I at Baylor Health Care System http://t.co/t7X9tcvmPW #Jobs #TweetMyJobs",32.8198585,-96.7617535
"Soliant Health #Nursing #Job: Daytona, FL: QUICK HIRE - Travel Med Surg RNs (#Daytona, FL) http://t.co/Mm9i3Q2pAC #RN #Jobs",29.1902232,-81.068556
"St. Joseph's Health #Healthcare #Job: Parking Services Officer (#LUBBOCK, TX) http://t.co/sN6330zGBP #Jobs #TweetMyJobs",33.5705263,-101.897173
"Soliant Health: SLP-CCC school assignment in Colorado Springs, CO (#ColoradoSprings, CO) http://t.co/vCbHwTtdjE #Healthcare #Job",38.8885185,-104.789327
"#Nursing #Job in #Sanford, FL: Registered... at Accountable Healthcare Staffing http://t.co/Ku0ZVFgn4h http://t.co/9N6TC1duOJ",28.784184,-81.2831215
"Medpace #Healthcare #Job: Project Assistant (#Cincinnati, OH) http://t.co/fE3W78VVrv #Jobs #TweetMyJobs",39.13703785,-84.5398123
"""Helpouts"" by Google for patient video conferencing and other healthcare related topics #digitalhealth #pharma  http://t.co/vPQTlXrR1d",33.73378335,-117.802135
"Soliant Health #IT #Job: Epic Certified HB FTE Jobs - San Francisco, CA (#SanFrancisco, CA) http://t.co/VI52cMX9gM #Jobs",37.7706565,-122.4359785
"#SanDiego, CA #Retail #Job: Health Enthusiast Part-Time at The Vitamin Shoppe http://t.co/Z6ThqGO3SV #Jobs #TweetMyJobs",32.8100122,-117.10498915
"Mills-Peninsula Health Services: RN-Clinical Excellence Specialist (FT) (#Burlingame, CA) http://t.co/SZStS6YzOb #Nursing #Job",37.5861127,-122.36737735
"#FamilyPractice #Job alert: Family Medicine Physician in OK | Soliant Health | #Muskogee, OK http://t.co/QMHGe1QQBe #Jobs",35.732579,-95.370419
"Remote Monitoring Mobile Tech panel. Dr. Bruce: the revolution will come from the consumer - all data will be accepted. #mHealth14",38.7527151,-76.99244055
"Supplemental Health Care: PCU- RN- Immediate Start! (#Bedford, TX) http://t.co/1wsmPPjPUk #Nursing #Job #Jobs #TweetMyJobs",32.8449332,-97.13420865
"#Healthcare #Job alert: Practice Support Service Tech | Mercy Health | #Edmond, OK http://t.co/46CvtFuOWT #VeteranJob #Jobs",35.6952221,-97.455741
"Abrazo Health Care #Nursing #Job: RN- Pre Admission Testing (#Goodyear, AZ) http://t.co/VqN9mOMISX #Jobs #TweetMyJobs",33.4128725,-112.4249755
"@Evbot1 we are going to be loaded when we all get healthy.",33.5705263,-101.897173
"#Richmond, VA #Healthcare #Job: Clinical Informatic-Senior at VCU Health System http://t.co/WV2LTo82w3 http://t.co/1obcqxuYer",37.529883,-77.4931705
"Partners HealthCare #IT #Job: Enterprise Data Warehouse Database Developer (#Wellesley, MA) http://t.co/rAUfEiLkAS #Jobs",42.299398,-71.2786385
"OCCUPATIONAL THERAPY/ PHYSIOT... - Niagara Health System: (#NiagaraFalls, ON) http://t.co/Zc3TTZ1Kn9 #Physician #hospitaljobs #Job",43.101794,-79.008801
"CVS Health #Retail #Job: Pharmacist Full Time (#LasCruces, NM) http://t.co/kkDTnDntCy #Jobs #TweetMyJobs",32.3422996,-106.7374383
"Evolent Health CEO: How we more than doubled our revenue this year: It's been a good year for Arlington-based‚Ä¶ http://t.co/VBiKIrBNhH",38.89860285,-77.0143985
"#Healthcare #Job alert: Speech Therapist needed in Huber Heights,... | Soliant Health | #HuberHeights, IL http://t.co/SXcm4cZLVd",39.7393005,-89.2665075
"The Vitamin Shoppe: Health Enthusiast Part-Time (#Muncie, IN) http://t.co/8WX1MprVIy #Retail #Job #Jobs #TweetMyJobs",40.1972405,-85.39135
"Licensed Physical Therapist - CALDWELL MEMORIAL HOSPITAL: (#Lenoir, NC) http://t.co/DvbZFn1vLt #Healthcare #nowhiring #Job #Jobs",35.9038855,-81.539806
"Busy with #metabolism measurements! Here at booth 617 until Wed. #mHealth14 http://t.co/1Es3iWsTqz",38.7527151,-76.99244055
"#Nursing #Job in #Berkeley, CA: Registere... at Accountable Healthcare Staffing http://t.co/PaAyxJQ1iu http://t.co/w6zzNx3gmD",37.7919941,-122.2286855
"Soliant Health #Healthcare #Job: Clinical Pharmacist Job - San Diego, CA (#SanDiegoCA, CA) http://t.co/7L3LZGwAjB #Jobs",32.8100122,-117.10498915
"#Sunnyvale, CA #Healthcare #Job: Director of Population Health at Pathways Home Health and Hospice http://t.co/uUSQAg8W3N #Jobs",37.37839695,-122.0238405
"@Lilithisabadass Health class can be funny. #DontDoDaDrgs",46.13363,-122.896817
"Optum Labs Uses Big Data To Improve Health http://t.co/bOrlB1ypR3",32.8198585,-96.7617535
"#Retail #Job alert: Health Enthusiast Part-Time | The Vitamin Shoppe | #Indianapolis, IN http://t.co/9XU9skBYK7 #Jobs",39.7795625,-86.1429225
"Supplemental Health Care #Nursing #Job: RN / Travel RN / Registered Nurse (#Kingsport, TN) http://t.co/FvCwRt0U45 #Jobs",36.512493,-82.5225815
"Soliant Health: School Psychologist Job Opportunity in the Vacaville, C... (#Vacaville, CA) http://t.co/3FZNAEg8hQ #Education #Job",38.362844,-121.97192645
"Saint Luke's Health System #Nursing #Job: Registered Nurse I- Saint Luke's Home Care,... (#Smithville, MO) http://t.co/CUX9QHNfI5",39.389389,-94.5778505
"#LosAngeles, CA #Healthcare #Job: Ambulatory Pharmacist Job Los Angeles, California at Soliant Health http://t.co/jZIEDu31vb",34.0207895,-118.4119065
"Mercy Health: Patient Care Technician (#StLouis, MO) http://t.co/l8XyoMsZem #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",38.66810485,-90.4419605
"#Healthcare #Job alert: Cer... | Accountable Healthcare Staffing | #Uvalde, TX http://t.co/2eogBYMtNl http://t.co/LOiHwmfItg",29.2127475,-99.77984205
"Religious nonprofits challenge health care law: Faith-based organizations that object to covering birth control in‚Ä¶ http://t.co/GKAonQxvkG",39.713563,-104.9220935
"Woopwoop! Under 11min per mile! With an added incline! Getting healthier by the minute! @ 10 Fitness -‚Ä¶ http://t.co/2hxo962trm",34.8537263,-92.40193195
"Paden City Development Authority meeting. (@ Paden City Health and Recreation Center in Paden City, WV) https://t.co/KqcnjQB30e",39.6037012,-80.933981
"#Grapevine, TX #Job: Certified Surgical Tech L&amp;D Part Time at Baylor Health Care System http://t.co/4fZL2gc3Rc #Jobs",32.93183385,-97.079654
"#Retail #Job in #Centennial, CO: Health Enthusiast Part-Time at The Vitamin Shoppe http://t.co/49ePjUUPb8 #Jobs #TweetMyJobs",39.587731,-104.897597
"#CORBIN, KY #Physician #Job: Staff Physician at TeamHealth http://t.co/PlbbbjvTkC #Jobs #TweetMyJobs",36.9384995,-84.057297
"I need some help booking a show to raise some money for mental health. @3LAU @Tritonal @Krewella @BigGigantic @garethemery @TexasEDMFamily",29.70039685,-95.65806585
"Froedtert Health: CASE MANAGER, FH - CARE MANAGEMENT Job (#Milwaukee, WI) http://t.co/ctJsRB1ob3 #Nursing #Job #Jobs #TweetMyJobs",43.05672225,-87.9672925
"#Healthcare #Job in #LUBBOCK, TX: Clin Informaticist, Phy Lia-TX at St. Joseph's Health http://t.co/1lKxNvkkvZ #Jobs #TweetMyJobs",33.5705263,-101.897173
"Soliant Health #Education #Job: Deming/Las Cruces NM School Psychologist job open (#DemingLasCruces, NM) http://t.co/jmuxRU5yHr",32.261435,-107.7444965
"VCU Health System #Physician #Job: Nurse Practitioner (#Richmond, VA) http://t.co/6w58rp0eGS #Jobs http://t.co/McbMcpxleE",37.529883,-77.4931705
"Do it! #healthandfitness#fairoaks #tennis #swim #fitness #fun @ Rollingwood Athletic Club http://t.co/cpQHBhEOUB",38.677822,-121.2250037
"ER RN / Emergency Room Registered Nurse / Trave... - Supplemental Health Care: (#Oakland, CA) http://t.co/VqNWjcNqbC #Nursing #Job",37.7919941,-122.2286855
"#Nursing #Job in #Sanford, FL: Registered... at Accountable Healthcare Staffing http://t.co/JTGCgzH5ZT http://t.co/HDhEiut88r",28.784184,-81.2831215
"Ortho Med Surg Nurses Needed: Camp Hill, Pennsylvania - Soliant Health: (#CampHill, PA) http://t.co/DepO6YnVip #Nursing #RN #Job",40.2446163,-76.925358
"""Yes, Mom, my diet is healthy and balanced,"" he said into the phone as he ate a pound of pasta to make up for missing breakfast and lunch.",42.8031345,-73.938142
"Health.Safety.Happiness. Those are the most important things to me regarding a child or loved one or a friend.Then my own.",32.6782075,-83.1738665
"Focus groups regarding new Health Care marketing. Always need to do your research. (@ Great Lakes Marketing) https://t.co/Luifoa8pVI",41.6565905,-83.574671
"Back at it!!! #havetokeepitgoingthistime #stayingfit #stayingmotivated #gettinghealthy (@ snap fitness) https://t.co/pKNPwmEXcm",26.753111,-80.939008
"#Retail #Job in #Chesapeake, VA: Health Enthusiast Part-Time at The Vitamin Shoppe http://t.co/eAEJ3iqRnz #Jobs #TweetMyJobs",36.7632155,-76.2958955
"Trying to be healthy..Ì†ΩÌ∏≠

Me:  I'll have a small salad with fat free dressing and no croutons.

Is that it? 

Me:  Oh and a large fry.",42.7968745,-83.7464236
"#StLouis, MO #Healthcare #Job: Patient Care Associate at Mercy Health http://t.co/mYmYDWrm3T #VeteranJob #Jobs #TweetMyJobs",38.66810485,-90.4419605
"My checkup went great! Doc says i'm in excellent health! She doesn't want to see me again until September. I'm so #grateful Ì†ΩÌπè #Health",35.115257,-114.5723565
"#Education #Job in #Boston, MA: Special Education Teacher School Contract Job - Bosto... at Soliant Health http://t.co/URLrAFvmHQ",42.3136695,-71.0887545
"We don't know enough about what data means for effective continuous monitoring, need big data @QualcommLife #mHealth14",38.7527151,-76.99244055
"Riverside Health System #Healthcare #Job: PT ORIENTATION HH (#Tappahannock, VA) http://t.co/s7LhMNwwbV #Jobs #TweetMyJobs",37.918021,-76.8674335
"About to begin our first focus group for UT Health! Waiting for our group to arrive. http://t.co/wOGs8EBUDE",41.6565905,-83.574671
"#FamilyPractice #Job in #TN, TN: Telemedicine Physician Jobs in TN at Soliant Health http://t.co/DlQdtt0M0f #Jobs #TweetMyJobs",35.8305215,-85.9785995
"St Josephs Hospital &amp; Med Center: CNA ‚Äì Neuro Acute Epilepsy Monitoring (#Phoenix, AZ) http://t.co/rViqh2b1FU #Healthcare #Job",33.5528626,-112.1246767
"#Marketing #Job in #Atlanta, GA: Product Marketing Manager (Product Management, Sales, P... at RelayHealth http://t.co/zsPb8WJdAY",33.76721745,-84.433106
"I'm about to sweat my balls off in cycling classÌ†ΩÌ≤¶ (@ Health &amp; Strength Gym in Cape Coral, FL) https://t.co/SKuCyL9Iaz",26.63648,-81.9868342
"Registered Nu... - Accountable Healthcare Staffing: (#Sanford, FL) http://t.co/L6czLs36S0 #Nursing #Job http://t.co/r1UufR3r1z",28.784184,-81.2831215
"If say life's hardest endeavors include: losing weight/being healthy and getting good grades. #iwantallthefood #finalsweek #strugglebus",33.69254185,-117.9987325
"#Brooklyn, NY #Healthcare #Job: Occupatonal Therapists Needed in NYC Public... at Supplemental Health Care http://t.co/oe8DtAR8rD",40.655138,-73.9487755
"‚ÄúRape Story ‚ÄòInconsistencies‚Äô And Why We Need To Understand Trauma: http://t.co/7isp1gZ1Wp‚Äù MUST-READ esp 4 those not in mental health field",34.0207895,-118.4119065
"#Healthcare #Job alert: Speech Language Pathologist, Macon, Georgia HOT JOB | Soliant Health | #Macon, GA http://t.co/dzdY0Oa29T",32.84881735,-83.6540795
"Webster nurse monitored by state health department http://t.co/bquLWCyJA5 #ROC",43.60392855,-85.045884
"i needs to smoke. its like my body needs it everyday lmfao. not healthy *shrugs*",40.7524555,-84.1140215
"Hey @ParkRidgeHealth  look what your Sponsorship is doing for Young Women in WNC!!! http://t.co/rVyI9ZHaHN",35.5390725,-82.5670075
"Soliant Health: Medical Biller Job - Trenton, NJ (#Trenton, NJ) http://t.co/N9ML3UbSm0 #IT #Job #Jobs #TweetMyJobs",40.2161325,-74.7733365
"#LUBBOCK, TX #Nursing #Job: Clinic LVN-Multi-Site/Chronic Illnesses at St. Joseph's Health http://t.co/nTSimQIiXx #Jobs",33.5705263,-101.897173
"#Healthcare #Job in #OklahomaCity, OK: Registered Nurse Opportunities at VA Medical Center http://t.co/JmhtqFDd7q #Jobs",35.4828435,-97.552161
"Valley Health Nurses #Nursing #Job: Licensed Physical Therapy Assistant... (#Winchester, VA) http://t.co/6r0JbnXgob #Nurse #Nurse",39.167891,-78.16936155
"Baylor Health Care System: Call Center Physician Office Representative Dallas (#Dallas, TX) http://t.co/fPsw96azWG #Job #Jobs",32.8198585,-96.7617535
"#Healthcare #Job alert: Patient Care Associate | Mercy Health | #StLouis, MO http://t.co/mNgX9juxae #VeteranJob #Jobs",38.66810485,-90.4419605
"#Healthcare #Job in #KansasCity, MO: Occupational Therapist I - PRN SLN at Saint Luke's Health System http://t.co/EezLsMyVYi",39.1000485,-94.6154637
"#Nursing #Job alert: Regi... | Accountable Healthcare Staffing | #Berkeley, CA http://t.co/c4X6WNlyDV http://t.co/6tLmgLXPpI",37.7919941,-122.2286855
"Abrazo Health Care: RN- Progressive Care Nursery II-Pool-Varied Shifts (#Goodyear, AZ) http://t.co/Cx72lh9OUW #Nursing #Job #Jobs",33.4128725,-112.4249755
"@za3tarwzet @PoCBeauty I am proudly PRO #menshealth I fight for boys and mens rights. #BlackLivesMatter #EricGarner #ICantBreathe",39.194049,-77.171761
"#Deming, NM #Education #Job: School Psychologist assignment in Deming, NM at Soliant Health http://t.co/OynO3D0Xze #Jobs",32.261435,-107.7444965
"#Healthcare #Job alert: RN ER 11a - 11\:30p FT Rose de ... | St Rose Dominican - De Lima | #Henderson, NV http://t.co/aEPKesPGYR",36.006256,-115.03833685
"#Nursing #Job in #LUBBOCK, TX: Clinic RN-OB/GYN at St. Joseph's Health http://t.co/BjNjy00V63 #Jobs #TweetMyJobs",33.5705263,-101.897173
"Supplemental Health Care: RN / Registered Nurse / Travel (#Greenville, SC) http://t.co/F3KhfHD6Dd #Nursing #Job #Jobs #TweetMyJobs",35.1748235,-79.8667639
"Assisted Living Coordinator - Sunrise Senior Living: (#Richmond, VA) http://t.co/eNIQGq80Fv #Healthcare #Job #Jobs #TweetMyJobs",37.599557,-77.5888935
"MT @PHLPublicHealth: Public restrooms no germier than your home: http://t.co/kQzKZKGeCI ... guess they didn't go to the Gallery's bathrooms.",40.0048655,-75.117998
"Certified Nursin... - Accountable Healthcare Staffing: (#York, PA) http://t.co/I5Yv0KF9AW #Nursing #Job http://t.co/1E5aGqZaUK",39.967009,-76.731008
"Soliant Health: CVOR RN, Raleigh, North Carolina, Travel Job, URGENT (#Raleigh, NC) http://t.co/4KWeV2bIKy #Nursing #RN #Job #Jobs",35.8438328,-78.657837
"#Healthcare #Job in #Nashville, TN: School Contract Job, SLP, West of Nashville, TN. ... at Soliant Health http://t.co/uT9ozPwXuE",36.199979,-86.791549
"Mercy Health #Healthcare #Job: Instrument Tech (#OklahomaCity, OK) http://t.co/L1mDGpsibo #VeteranJob #Jobs #TweetMyJobs",35.4828435,-97.552161
"To everyone with finals this &amp; next week, don't forget that your mental health is more important than your GPA. Try not to worry so much!",41.3870895,-83.64580895
"Hey guy on the bicycle wearing all black at night, Don't assume we can see you. Right away or not, #itsyourhealth",40.7524555,-84.1140215
"#Zion, IL #Healthcare #Job: Patient Access Representative at Cancer Treatment Centers of America http://t.co/FTPxheyvU0 #Jobs",42.4621172,-87.8421984
"Children's Hospital Colorado #Healthcare #Job: Admission Rep I (#ColoradoSprings, CO) http://t.co/8eJbo6afQx #Jobs #TweetMyJobs",38.8885185,-104.789327
"The Vitamin Shoppe: Health Enthusiast Part-Time (#Lynnwood, WA) http://t.co/gCfjlvIHd4 #Retail #Job #Jobs #TweetMyJobs",47.827993,-122.3001458
"Break out the rum, raisins and chia seeds! http://t.co/ZIYyyNOWS5 @CARaisins #sponsored #vegan #vegetarian #healthyholiday",39.713563,-104.9220935
"SAP Business Analyst II - Johnson Health Tech North America -  Cottage Grove, WI: Bachelors degree in Computer... http://t.co/efQTNcmDHU",44.900802,-89.5694915
"Supplemental Health Care #Nursing #Job: RN / Registered Nurse / ER / Emergency Room (#Phillipsburg, NJ) http://t.co/186qWHdsdZ",40.69647,-75.1751277
"@mayorvincegray about to cut the ribbon on Washington Parks &amp; People's Riverside Healthy Living Center in #Ward7 http://t.co/HS5GSxdsqv",38.894076,-76.9228655
"@KiaCakey HELL NO my hairs to healthy for that after today back to my high buns n 2 braids Ì†ΩÌ≤Å",42.3136695,-71.0887545
"healthcare in the United States:  TOTALLY FUCKED!",40.803235,-96.69656245
"PHYSICIAN OFFICE REP I FT PLANO - Baylor Health Care System: (#Plano, TX) http://t.co/Woty8NXl5v #Job #Jobs #TweetMyJobs",33.06124745,-96.7349005
"Girl Scouts singing for the seniors. @ Laurel Bay Health and Rehab Center http://t.co/n4HsDVTjAh",40.4474215,-74.131761
"#Tacoma, WA #Healthcare #Job: Tacoma, WA Occupational Therapsit Opportunity at Soliant Health http://t.co/oDZiQOoxIT #Jobs",47.2429605,-122.455339
"Mercy Health: Scholarship: Physical Medicine (#OklahomaCity, OK) http://t.co/pcpYlEBgRw #Healthcare #VeteranJob #Job #Jobs",35.4828435,-97.552161
"""It was just plain fun with a little healthy competition thrown in. The networking was pretty good, too."" @GlenwoodPI http://t.co/LlD9H9jh1V",39.09175055,-108.5746165
"How many steaks a week is considered unhealthy? @BarackObama @FoodNetwork @JayBilas @JManziel2",35.9194415,-79.02601995
"#Clearlake, CA #Nursing #Job: Registered Nurse - Labor and Delivery - L&amp;D at Supplemental Health Care http://t.co/JTAyv7i4nV",38.958347,-122.6508925
"#Healthcare #Job alert: Registered or Certified ... | CALDWELL MEMORIAL HOSPITAL | #Lenoir, NC http://t.co/XPlVj9Vejt #nowhiring",35.9038855,-81.539806
"After an icky week, icky weekend &amp; day, I am treating myself to something completely unhealthy! @‚Ä¶ http://t.co/SnXWALXdBL",35.7261815,-83.986413
"Inside @Homarocantu's @berristacoffee, Delivering Healthy Junk Food To Old Irving Park on Fri. http://t.co/mzxegD5kPg http://t.co/mrkcdeW8aD",41.83358445,-87.732013
"I'm unhealthy for you Baby I'll fuck up yo world .",38.5849295,-90.1148305
"I have an unhealthy obsession with Moe's",32.6782075,-83.1738665
"Soliant Health: Full-time School Psychology Job in Spartanburg SC (#Spartanburg, SC) http://t.co/vTWSvSTnD6 #Education #Job #Jobs",34.9499645,-81.9402982
"@MartinBashir @NoGOPNo @SpeakerBoehner Boehner repeals my wife's health care with her pre-existing conditions there will be a lawsuit.",39.7141,-86.082701
"he looks so much happier and healthier then he did last year ‚ò∫Ô∏è im so happy http://t.co/hKy4Ogdr81",39.159193,-75.5178975
"Perhaps #patient and #EHR #security should be the main focus at board meetings in Q1? http://t.co/nh8vtyzgEU #healthcare #HealthIT",45.53640175,-122.63090815
"Registered N... - Accountable Healthcare Staffing: (#Berkeley, CA) http://t.co/sKWheVV64w #Nursing #Job http://t.co/9QDJsBIvnc",37.7919941,-122.2286855
"Travel ICU RN Jobs: Suburban Atlanta, GA - DAY and N... - Soliant Health: (#Atlanta, GA) http://t.co/exbDGaUsdS #Nursing #RN #Job",33.76721745,-84.433106
"@KyleAyeeHills very healthy mindset you have there. Ha",37.2691755,-119.3066075
"Mercy Health: Registered Nurse (#Ardmore, OK) http://t.co/h1ojAoTkrh #Nursing #VeteranJob #Job #Jobs #TweetMyJobs",34.1745735,-97.139765
"#Nursing #Job alert: Registered Nurse / TRAVEL RN / URGENT C... | Supplemental Health Care | #Tsaile, AZ http://t.co/YqrK2FpXCr",34.16825365,-111.9317105
"Soliant Health: Epic Ambulatory Coordinator - Trenton, NJ (#Trenton, NJ) http://t.co/o2SpWhOwsP #IT #Job #Jobs #TweetMyJobs",40.2161325,-74.7733365
"it's kinda unhealthy that I've read over half of 50 Shades of Grey in less than a day",40.780709,-73.9685415
"Sunrise Senior Living #Healthcare #Job: Reminiscence Coordinator (#Bloomingdale, IL) http://t.co/rEAcrIB1yc #Jobs #TweetMyJobs",41.9530015,-88.1015047
"#LongBeach, CA #Healthcare #Job: Long Beach, CA school job for Speech Language Pathol... at Soliant Health http://t.co/4LjJkvjn3H",33.8091715,-118.1567104
"#Sales #Job in #SanFrancisco, CA: Health Programs Manager at KTP Health http://t.co/be65jix5o8 #Jobs #TweetMyJobs",37.7706565,-122.4359785
"RN / Registered Nurse / Travel RN / Columbia - Supplemental Health Care: (#Columbia, SC) http://t.co/3BcQfeS04o #Nursing #Job",33.6311395,-80.926628
"Law school finals stress is really taking a toll on my health. Emotionally and physically.",38.502147,-117.0226945
"#Healthcare #Job alert: ACM RSCH COORD (Cancer Lab) | Houston Methodist Research Insti... | #Houston, TX http://t.co/Okh9nil0zy",29.8384948,-95.4464865
"Partners HealthCare: Training Specialist (#Charlestown, MA) http://t.co/ZofmJkLIpT #Education #Job #Jobs #TweetMyJobs",42.3136695,-71.0887545
"Project Manager (Implementations, Military) - RelayHealth: (#Alpharetta, GA) http://t.co/uEknTj1E7x #ProjectMgmt #VeteranJob #Job",34.073344,-84.28019445
"Abrazo Health Care: Clinical Manager-Pre/Post Op (#Phoenix, AZ) http://t.co/Fe43FCi8FM #Nursing #Job #Jobs #TweetMyJobs",33.5528626,-112.1246767
"#Healthcare #Job alert: Direct Support Professional (Caregiver) A... | The MENTOR Network | #Anderson, IN http://t.co/UrkH6NeJZ5",40.1053985,-85.67262725
"#SouthHill, VA #Nursing #Job: *Clinical Nurse - Emergen... at VCU Health System http://t.co/oRA0I8XHuP http://t.co/iE995mKxOa",36.7319232,-78.12786595
"who would have thought our friendship would end over an unhealthy salad",37.7706565,-122.4359785
"TeamHealth: Staff PA (#RACINE, WI) http://t.co/fH3sQEUcCl #Physician #Job #Jobs #TweetMyJobs",42.738643,-87.8241255
"#MenomoneeFalls, WI #Nursing #Job: QUALITY REVIEW SPECIALIST, CMH - QUALITY ASSURAN... at Froedtert Health http://t.co/ZJT60oJEIU",43.1482635,-88.124513
"#HealthWelfare #Job alert: OCCUPATIONAL THERAPIST (FT DAYS SV) | Las Vegas | #LasVegas, NV http://t.co/qTGHEmGiIz #VHSCareers",36.0609645,-115.1351649
"Baylor Health Care System #Nursing #Job: RN Acute Care Unit McKinney Nights (#McKinney, TX) http://t.co/L1I4ifNt7p #Jobs",33.1946515,-96.70035615
"#Clerical #Job alert: Security Analyst - Full time, Days | Abrazo Health Care | #Phoenix, AZ http://t.co/sQ1BcUrjZX #Jobs",33.5528626,-112.1246767
"Valley Health Nurses #Nursing #Job: Case Manager Job (#Winchester, VA) http://t.co/g59rLFJRDB #Nurse #Nurse #Jobs #TweetMyJobs",39.167891,-78.16936155
"MedExpress #Healthcare #Job: Nurse Practitioner (#Princeton, WV) http://t.co/LDBlwaXbms #Jobs #TweetMyJobs",38.9201425,-80.181837
"#Healthcare #Job in #Pasadena, CA: California Contract School Therapy Job- Speech Lan... at Soliant Health http://t.co/wXWiRGGzWa",34.17731,-118.131964
"I love these ladies! :) (at @HandsOnHealthNc in Cary, NC) https://t.co/fQowKso8YO",35.75618835,-78.8370206
"Thank you @amSTATZ @infitinhealth @FitnessPsych looking forward to it !!",30.473548,-90.131564
"RN Flex, NICU - Mercy Health: (#OklahomaCity, OK) http://t.co/n54kaqGzs7 #Nursing #VeteranJob #Job #Jobs #TweetMyJobs",35.4828435,-97.552161
"Don't kill your #Teeth w/ kindness! #Brushing requires a delicate approach: http://t.co/uRt46rN4b0 @ABChealthonline http://t.co/hc8JDQ8Gbg",40.7055975,-73.977717
"Vote for healthy kids, vote for @growingchefsBC in @car2goVancouver's charity challenge! #Vancouver http://t.co/l6JZZM0XB4",49.2576391,-123.12361
"#Nursing #Job alert: RN / Travel Nurse / Registered Nurse / B... | Supplemental Health Care | #Butner, NC http://t.co/elxBpqsgJe",36.134057,-78.765344
"St. Joseph's Health #Healthcare #Job: Parking Services Officer (#LUBBOCK, TX) http://t.co/xilp5hzZWG #Jobs #TweetMyJobs",33.5705263,-101.897173
"""@gnayyar: How Doctors Improve Health Via 'Disruptive Technology' via @Forbes http://t.co/KNJIdoUrgQ"" interesting article.",41.4117025,-81.9225355
"#jacksonville #jobs Nurse RN - Emergency Department NORTH - Shands Healthcare -  Jacksonville, FL  http://t.co/dwbTVJWnwa",30.3273773,-81.65672105
"Nurse RN - Emergency Department NORTH - Shands Healthcare -  Jacksonville, FL  http://t.co/aQERMjCoph",30.3273773,-81.65672105
"""@sactownroyalty: DeMarcus Cousins owes us no explanations http://t.co/NNUV52w24G"" Agree 100%. His health matters more then a game.",38.561716,-121.469664
"Kick start a healthy new you with @svelteteaco Slimming &amp; Detox tea programs!‚Ä¶ http://t.co/WcCfemI61K",33.6880475,-117.19708265
"#TweetMyJobs #Healthcare #Job alert: Concierge | Cancer Treatment Centers of America | #Zion, IL http://t.co/NMiSbqr9jI #Jobs",42.4621172,-87.8421984
"#Healthcare #Job alert: Greensboro, North Carolina Bi-Lingual SLP Ne... | Soliant Health | #Greensboro, NC http://t.co/BRwLA3OJwT",36.090397,-79.8573635
"#Nursing #Job in #Berkeley, CA: Registere... at Accountable Healthcare Staffing http://t.co/s30aOuuiaf http://t.co/mKX81XCEcu",37.7919941,-122.2286855
"Soliant Health: Urgent Care Family Practice Physician Job near Colu... (#Columbus, GA) http://t.co/VmZS9KL34B #FamilyPractice #Job",32.4823035,-84.91730695
"I'm at Drexel University Hahnemann Health Sciences Library - @drexeluniv in Philadelphia, PA https://t.co/hcM21hDE1J",40.0048655,-75.117998
"#Nursing #Job alert: Senior Health Care Coordinator | Sunrise Senior Living | #McLean, VA http://t.co/a1kd6Ajv9v #Jobs",38.9374855,-77.2038845
"Centegra Health System: RN II M/S MMC (#Woodstock, IL) http://t.co/RoKnuPHoZy #Nursing #CentegraJobs #Job #Jobs",39.7393005,-89.2665075
"Simi Valley Hospital #Healthcare #Job: Staff Clinical Pharmacist (#SimiValley, CA) http://t.co/VVzPZGFGAn #Jobs #TweetMyJobs",34.2673105,-118.73139915
"Narcolepsy: disorder characterized by sudden &amp; uncontrollable attacks of sleep. The US alone is home to some 200,000 narcoleptics. 
#health",34.0207895,-118.4119065
"Saint Luke's Health System #Nursing #Job: Registered Nurse - Alt Schedule Wkds- SL Ho... (#KansasCity, MO) http://t.co/57pfqzuhYh",39.1000485,-94.6154637
"#Nursing #Job alert: L&amp;D / RN / Registered Nurse / Travel Nurse | Supplemental Health Care | #LaMesa, CA http://t.co/eGImxeXrwi",32.7696905,-117.01763
"#Healthcare #Job in #Morgantown, WV: Care Provider at The MENTOR Network http://t.co/9PfqcpaS7y #Jobs #TweetMyJobs",39.6293146,-79.94383735
"@mayorvincegray about to cut the ribbon on Washington Parks &amp; Ppl's Riverside Healthy Living Center in #Ward7 @DC_NCI http://t.co/J1TDXmCjOx",38.89860285,-77.0143985
